id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,clans
47,1,3,1,3,0,0,0,0,0,0,0,0,0,0,1.134,-0.627,0.75,-0.589,0,0,0,1,0,0,115919,3.626347983,2.07200179096774,4.99954491353333,0.442124535483871,0.612333333333333,0.568333333333333,0.323333333333333,0.318,7.252695966,5.35267129333333,9.99908982706667,3.42646515,0.5,0.612903225806452,0.5,0.870967741935484,0,0,1,3,30.3311757575758,32.8672944968554,39.7095074806555,39.9165941623972,2.24,1.68,2.07,2.24,1.13,1.03,0.99,1.27,1.51,1.49,1.48,1.72,1.96,1.51,1.8,2,Hawiye
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,-0.225,1.12,0.011,0,0,0,1,0,0,96951,0.0526103998,0.747560950354839,2.34510471233333,0.503162349354839,0.196333333333333,0.302666666666667,0.218,0.177333333333333,0.263051999,2.3174389461,6.39574012454545,2.22829040428571,0.8,0.67741935483871,0.633333333333333,0.774193548387097,0,0,0,0,39.6410293442601,39.5704962503835,40.4444606733316,42.6177912001573,1.03,1.43,3.32,4.11,0.89,1.21,1.28,1.31,2.1,2.3,2.12,1.94,0.99,1.37,2.81,3.41,Daarood
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.756,-0.661,-0.1,-0.507,0,0,0,1,1,0,206972,3.926302707,2.0449002936129,4.16142918966667,0.705249006451613,0.644,0.702,0.377333333333333,0.332666666666667,7.852605414,3.33641626852632,5.67467616772727,3.1232456,0.5,0.387096774193548,0.266666666666667,0.774193548387097,0,0,0,0,28.9184270578648,31.6823435776201,37.5376679005131,39.3664386896856,2.3,1.79,2.31,3.31,0.6,0.67,1.01,1.31,1.32,1.09,1.11,1.46,1.88,1.51,1.98,2.81,Hawiye
50,9,11,7,11,0,0,2,0,0,0,0,0,0,0,-1.225,0.079,-0.413,-0.51,1,0,0,0,0,0,212037,0.171619194766667,1.39318373735484,1.67228376933333,0.645426673419355,0.345,0.577333333333333,0.439,0.281,0.468052349363636,2.699293491125,2.28038695818182,1.818929716,0.633333333333333,0.483870967741935,0.266666666666667,0.645161290322581,8,6,5,11,32.1497343201442,33.6278214389324,38.1185482804233,41.8686370576485,1.52,1.44,2.23,3.18,1.42,1.46,1.54,1.58,1.83,2.22,2.02,1.83,1.49,1.45,2.06,2.78,Hawiye
51,4,3,2,2,0,0,1,1,0,0,0,0,1,0,0.037,-0.541,1.627,-0.499,0,0,0,0,0,0,192663,2.0219754866,2.28110669503226,6.97798518386667,0.984677426741935,0.687,0.736,0.537666666666667,0.335333333333333,3.19259287357895,3.92857264144445,8.051521366,2.18035715921429,0.366666666666667,0.419354838709677,0.133333333333333,0.548387096774194,0,1,2,3,28.4450543298814,28.975076043645,35.8565606908887,39.4366229579141,1.9,1.72,2.48,3.26,1.34,1.23,1.22,1.26,1.65,1.42,1.39,1.31,1.76,1.6,2.17,2.76,Hawiye
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.059,-0.115,-0.783,-0.51,1,0,0,0,0,0,310562,0.718712236533333,2.24156957096774,2.027515976,0.644512406129032,0.617,0.762666666666667,0.534666666666667,0.379333333333333,1.43742447306667,5.79072139166667,3.20134101473684,3.329980765,0.5,0.612903225806452,0.366666666666667,0.806451612903226,0,0,0,0,29.8769885629957,30.365939369975,36.4076454789615,40.9768517362466,1.99,1.84,2.18,3.03,1.13,1.22,1.26,1.37,1.68,1.76,1.78,1.82,1.77,1.68,1.95,2.61,Hawiye
53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585,0.359,-0.345,0.438,0,0,0,0,0,0,185210,0.0359901767,1.12571891693548,0.700599947533333,0.415117090967742,0.169666666666667,0.226666666666667,0.187333333333333,0.148666666666667,0.0981550273636364,1.74486432125,1.16766657922222,1.83837568857143,0.633333333333333,0.354838709677419,0.4,0.774193548387097,0,0,0,0,39.0130856267253,40.6374080717672,44.9411122697992,48.1001336511449,1.09,1.12,3.52,3.52,0.52,0.6,0.91,1.13,1.59,2.07,2.07,1.96,0.95,0.99,2.87,2.92,Daarood
54,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1.554,1.498,2.019,1.295,0,0,0,1,1,0,282785,0.4315859947,1.49767615622581,1.74741654233333,0.969125138354839,0.194333333333333,0.223666666666667,0.188,0.169,0.719309991166667,2.44357688647368,3.276406016875,3.0042879289,0.4,0.387096774193548,0.466666666666667,0.67741935483871,0,0,0,0,37.579874444623,41.0239597796082,41.3482370456614,44.1692170274402,2.53,2.76,5.84,3.98,0.83,1.05,1.1,1.11,2.22,2.02,1.81,1.8,2.1,2.33,4.65,3.26,Daarood
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155,-0.259,2.066,0.224,0,0,0,0,0,0,119362,0.0513089832666667,0.134601407322581,2.2247787641,0.661296096774194,0.117,0.193333333333333,0.165,0.159,0.171029944222222,0.34772030225,4.1714601826875,4.1000358,0.7,0.612903225806452,0.466666666666667,0.838709677419355,0,0,0,0,49.1644609574259,51.1793388407745,42.2126055032372,42.4154253482441,4.52,4.13,7.48,8.34,0.9,1.15,1.34,1.2,2.67,2.73,2.56,2.41,3.61,3.38,5.94,6.56,Dir
56,3,4,1,0,1,0,1,4,0,0,0,0,0,0,0.688,-0.042,1.746,-0.3,0,0,0,0,0,0,82472,0.112452359066667,0.869643563225807,5.95838847496667,1.42546096587097,0.210333333333333,0.499666666666667,0.269333333333333,0.194,0.259505444,1.68493440375,7.44798559370833,4.4189289942,0.566666666666667,0.483870967741935,0.2,0.67741935483871,4,2,1,4,38.0891049809391,39.2592633641197,39.8022826417206,46.1204224034541,2.63,2.5,2.7,3.63,0.58,0.66,0.7,0.79,1.57,1.88,1.82,2.03,2.12,2.04,2.2,2.92,Reewin
57,15,60,14,57,0,0,1,3,0,0,0,0,0,0,-1.081,0.545,-0.792,-0.561,1,0,0,0,0,0,234773,0.5633193881,2.00098085064516,1.02149047916667,0.229751880645161,0.485,0.582333333333333,0.391666666666667,0.341666666666667,1.29996781869231,4.77156972076923,2.785883125,2.37410276666667,0.566666666666667,0.580645161290323,0.633333333333333,0.903225806451613,8,9,8,60,30.5730743639922,31.8563570518074,38.9970344623509,38.5244727272727,2.05,1.81,2.43,3.54,1.19,1.32,1.31,1.33,2.4,2.42,2.13,1.9,1.84,1.68,2.15,2.99,Dir
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0.082,0.523,0.967,0,0,0,0,0,0,120000,0.563905849566667,1.64926457916129,2.4871229507,1.66045746774194,0.275,0.355666666666667,0.227,0.167333333333333,0.890377657210526,2.04508807816,4.14520491783333,8.57903025,0.366666666666667,0.193548387096774,0.4,0.806451612903226,0,0,0,0,35.1536910809033,37.2648844023096,41.0039309958537,46.0920072565545,4.04,3.96,6.18,5.12,0.55,0.62,0.94,1.26,3.42,3.47,3.22,3.25,3.17,3.13,4.87,4.16,Dir
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.634,1.196,2.293,-0.045,0,0,0,1,1,1,61695,0.400665446533333,0.779554646967742,2.0399664548,0.480526741870968,0.212,0.223333333333333,0.221,0.194,0.801330893066666,1.42154082682353,4.37135668885714,1.65514766644444,0.5,0.451612903225806,0.533333333333333,0.709677419354839,0,0,0,0,37.7170774308898,40.3297440224769,37.541027461407,40.0270050158394,2.31,3.49,5.63,4.1,0.81,1.09,1.17,1.17,2.6,2.36,2.13,2,1.93,2.89,4.51,3.37,Daarood
60,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.059,-0.048,1.188,-0.131,0,0,0,0,0,0,123569,0.356992782,1.04731489087097,6.0224934848,2.26988255774194,0.420666666666667,0.625,0.473333333333333,0.269,0.764984532857143,2.70556346808333,7.85542628452174,7.81848436555555,0.533333333333333,0.612903225806452,0.233333333333333,0.709677419354839,0,1,0,0,34.0261500203004,34.6266820950061,35.6362246969434,42.8749225537962,1.86,1.86,2.5,3.93,0.8,1.14,1.03,0.83,1.79,1.84,1.89,1.93,1.6,1.68,2.14,3.16,Reewin
61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.873,0.497,0.987,0,0,0,0,0,0,101329,0.0746742638,1.15376638658065,1.055519999,0.662905759516129,0.175666666666667,0.191333333333333,0.168,0.148,0.1493485276,1.7883378992,2.26182856928571,2.28334206055556,0.5,0.354838709677419,0.533333333333333,0.709677419354839,0,0,0,0,39.0155035211268,42.1301206993203,42.7828073590796,47.5153941559806,1.64,2.27,3.87,3.17,0.76,1.03,1.11,1.08,2.51,2.49,2.17,2.01,1.42,1.96,3.18,2.65,Daarood
62,6,0,5,0,1,0,0,0,0,0,0,0,0,0,-1.233,0.108,-0.776,-0.555,1,0,0,0,0,0,346169,0.466446276533333,2.24562097354839,1.7446793336,0.442946996774193,0.503333333333333,0.672333333333333,0.500333333333333,0.324333333333333,0.999527735428571,6.961425018,2.275668696,2.74627138,0.533333333333333,0.67741935483871,0.233333333333333,0.838709677419355,0,6,0,0,32.4641828635535,32.3866965811965,38.1998724152192,41.1320683787129,1.78,1.64,2.4,3.49,0.9,1.17,1.24,1.28,1.36,1.62,1.61,1.63,1.56,1.53,2.11,2.94,Reewin
63,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0.342,0.11,1.998,-0.313,0,0,0,0,0,0,44577,0.0371857172666667,1.09836559396774,8.719851447,1.69291460183871,0.239,0.491333333333333,0.22,0.191666666666667,0.2231143036,3.09539394663636,13.0797771705,6.560044082125,0.833333333333333,0.645161290322581,0.333333333333333,0.741935483870968,1,1,1,1,38.0457612734759,38.2422551724138,44.0271298350825,46.7421585207397,3.4,3.38,3.55,4.38,0.58,0.68,1.08,1.47,2.24,2.43,2.55,2.86,2.7,2.7,2.93,3.65,Reewin
64,2,4,2,4,0,0,0,0,0,0,0,0,0,0,-0.478,-0.626,1.389,-0.177,0,0,0,0,0,0,93667,0.621738140366667,0.830760782258065,7.14985176033333,2.13002709129032,0.341,0.604,0.390666666666667,0.273666666666667,1.1657590131875,1.35545180263158,9.32589360043478,6.603083983,0.466666666666667,0.387096774193548,0.233333333333333,0.67741935483871,0,0,2,4,36.2180106775136,34.6931333165322,37.4448019353768,41.1718753548068,1.83,1.74,2.84,4.85,0.53,0.91,1.22,1.44,1.26,1.39,1.46,1.6,1.51,1.53,2.43,4,Hawiye
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,-0.222,-0.462,-0.487,0,0,0,0,0,0,27759,1.97462413406667,2.67472133067742,3.428210474,0.844840187290323,0.637333333333333,0.794,0.624333333333333,0.364333333333333,2.82089162009524,3.45484838545833,4.89744353428571,3.74143511514286,0.3,0.225806451612903,0.3,0.774193548387097,0,0,0,0,29.8736853707415,30.0546858534296,35.7338430917233,40.4437825415218,2.46,2.2,2.25,3.88,0.9,1.2,1.03,1.09,1.76,1.82,1.81,1.73,2.07,1.95,1.95,3.19,Reewin
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.995,0.212,2.059,0.315,0,0,0,0,0,0,89864,0.8184689345,1.69000122306452,5.06676132166667,1.63452936774194,0.253666666666667,0.380666666666667,0.254333333333333,0.221,1.636937869,2.27782773543478,8.00014945526316,8.4450684,0.5,0.258064516129032,0.366666666666667,0.806451612903226,0,0,0,0,35.220989479147,37.407863425489,37.4299282595249,39.9177212681639,2.82,3,4.6,4.79,0.82,1.11,1.22,1.3,2.2,2.3,2.23,2.21,2.32,2.53,3.76,3.92,Dir
67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,0.403,0.937,1.155,0,0,0,0,0,0,87052,0.1293922462,0.633275316774194,0.905405901866667,0.647620521612903,0.176666666666667,0.211666666666667,0.157666666666667,0.135666666666667,0.352887944181818,1.15479616588235,2.26351475466667,4.015247234,0.633333333333333,0.451612903225806,0.6,0.838709677419355,0,0,0,0,38.4993252329608,41.3311759195536,44.5652803723002,49.2877552190871,1.01,1.51,4,3.31,0.77,0.98,1.02,1.03,1.91,1.89,1.65,1.62,0.95,1.38,3.26,2.74,Daarood
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.903,0.284,0.481,-0.193,0,0,0,0,0,0,87225,0.125233261633333,1.62500421741935,3.33235112433333,1.1858730126129,0.383333333333333,0.754666666666667,0.484333333333333,0.296333333333333,0.3756997849,3.35834204933333,4.9985266865,3.06350528258333,0.666666666666667,0.516129032258065,0.333333333333333,0.612903225806452,0,0,0,0,32.3993040023985,31.8180564512675,37.4139625116785,40.2012700314512,2.5,2.45,2.85,3.42,1.12,1.2,1.34,1.68,1.98,2.15,2.12,2.05,2.16,2.14,2.47,2.98,Reewin
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552,0.013,1.634,-0.264,0,0,0,0,0,0,104030,0.1814897758,1.18414829151613,7.820467038,1.93217521096774,0.305,0.689,0.39,0.260666666666667,0.4537244395,2.44723980246667,11.730700557,7.4871789425,0.6,0.516129032258065,0.333333333333333,0.741935483870968,0,0,0,0,35.4385227272727,34.4837426070499,40.1968874243807,43.4402617695766,2.85,2.72,3.04,4.18,0.57,0.62,0.93,1.31,2.02,2.1,2.02,2.22,2.28,2.2,2.52,3.46,Reewin
70,4,17,3,12,0,0,1,5,0,0,0,0,0,0,-1.311,0.169,-0.109,-0.555,1,0,0,0,0,0,133824,0.247401004933333,1.76652717309677,2.51203309443333,0.520414376032258,0.286333333333333,0.519333333333333,0.347666666666667,0.242333333333333,0.570925396,3.04235235366667,3.42549967422727,1.6132845657,0.566666666666667,0.419354838709677,0.266666666666667,0.67741935483871,4,2,4,17,34.5279654066951,35.1468471204812,39.7160368375326,41.6870689255719,1.58,1.44,1.92,2.67,0.92,1.25,1.34,1.4,1.48,1.97,1.95,1.9,1.42,1.4,1.78,2.35,Hawiye
71,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.622,0.521,0.134,0.158,0,0,0,0,0,0,61518,0.116870632,1.57865267967742,1.78103710333333,1.05119356377419,0.253,0.392333333333333,0.268,0.208666666666667,0.350611896,4.44893027909091,3.56207420666667,4.65528578242857,0.666666666666667,0.645161290322581,0.5,0.774193548387097,0,1,0,0,36.4660441696112,36.7832686654909,40.9382417252224,40.6032723628164,2.79,2.67,4.29,5.17,0.58,0.63,0.7,1.06,1.78,1.89,1.79,1.74,2.24,2.16,3.39,4.14,Hawiye
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.949,0.307,0.433,-0.378,0,0,0,1,1,0,45439,0.381338906733333,1.10926405993548,1.3674304705,0.147047319967742,0.161666666666667,0.263333333333333,0.169,0.142666666666667,0.715010450125,2.2924790572,2.734860941,0.9116933838,0.466666666666667,0.516129032258065,0.5,0.838709677419355,0,0,0,0,40.7120532629386,41.3960200717287,46.8197714993768,49.0507542290702,1.6,1.58,3.45,2.72,0.49,0.57,0.61,0.92,2.12,2.35,2.23,2.24,1.32,1.33,2.74,2.27,Daarood
73,3,12,3,12,0,0,0,0,0,0,0,0,0,0,-0.693,0.208,1.341,-0.239,0,0,0,0,0,0,128931,0.040098818,1.37736355806452,5.07513227473333,1.21309051596774,0.342333333333333,0.665333333333333,0.431666666666667,0.271,0.1503705675,3.28448233076923,8.01336674957895,4.700725749375,0.733333333333333,0.580645161290323,0.366666666666667,0.741935483870968,1,1,2,12,34.3801389755828,34.4977810328098,40.1960996441903,43.2062290557493,2.6,2.61,2.86,3.77,0.63,0.68,1.1,1.5,2.24,2.33,2.35,2.47,2.11,2.13,2.42,3.2,Reewin
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.386,-0.028,2.417,0.48,0,0,0,0,0,0,91104,0.0975056794666666,0.292339276354839,1.8254102969,0.692629647032258,0.124666666666667,0.174333333333333,0.155333333333333,0.144333333333333,0.243764198666667,0.503473198166667,3.4226443066875,1.78929325483333,0.6,0.419354838709677,0.466666666666667,0.612903225806452,0,0,0,0,45.2936334841979,48.9298579629415,40.95191563318,41.6467764386352,5.14,4.47,8.43,8.45,0.9,1.14,1.15,1.17,2.91,2.88,2.72,2.54,4.08,3.63,6.61,6.63,Dir
