id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,-0.788,-0.965,-0.639,0,0,0,0,0,0,155543,1.56557528858065,1.16241980086667,0.0616439251935484,0.00569699689655172,0.350666666666667,0.268,0.247666666666667,0.268666666666667,6.06660424325,2.90604950216667,0.272994525857143,0.16521291,0.741935483870968,0.6,0.774193548387097,0.96551724137931,0,0,0,0,35.4096107411781,42.1406487216536,42.436971157213,37.9820087517125,0.41,0.69,1.38,1.33,0.66,1.04,1.43,1.6,1.08,1.48,1.81,1.74,0.47,0.78,1.39,1.4,8,147189,23556,114503,Hawiye
47,2,23,0,0,0,0,2,23,0,0,0,0,0,0,-0.148,-0.794,-0.803,-0.119,0,0,0,0,0,0,103468,3.05869630967742,1.932177251,0.0684379483870968,0.0782228813793103,0.402666666666667,0.286666666666667,0.272333333333333,0.317666666666667,18.96391712,4.45887057923077,1.0607882,1.13423178,0.838709677419355,0.566666666666667,0.935483870967742,0.931034482758621,0,0,2,23,35.3143819781841,41.1610390524037,40.9445842461008,40.5142173476795,1.26,1.49,1.67,1.58,0.49,0.47,0.5,0.56,0.58,0.57,0.86,1.17,1.07,1.24,1.38,1.33,9,97911,10155,80756,Hawiye
48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823,-0.382,-0.869,-0.521,0,0,0,0,0,0,86538,1.92684460148387,0.9752763909,0.0803337859354839,0,0.198,0.158666666666667,0.154666666666667,0.163333333333333,5.9732182646,3.250921303,0.622586841,0,0.67741935483871,0.7,0.870967741935484,1,0,0,0,0,40.0720673671463,41.2486429708535,42.4564631526933,38.6916692951408,0.47,0.44,0.73,0.75,0.93,0.79,0.58,0.6,0.74,1.12,1.38,1.35,0.58,0.53,0.69,0.71,13,81890,25028,56772,Daarood
49,2,1,0,0,0,0,2,1,0,0,0,0,0,0,-0.096,-0.885,-0.796,-0.213,0,0,0,0,0,0,184742,3.35147954193548,2.2733498917,0.0329537333870968,0.0629095670344828,0.547666666666667,0.345,0.301666666666667,0.38,14.8422665428571,3.78891648616667,0.25539143375,0.912188722,0.774193548387097,0.4,0.870967741935484,0.931034482758621,0,0,1,1,32.9693749345279,37.927641183409,40.6443709548302,39.2378652163179,0.61,1.11,1.42,1.35,0.54,0.6,0.86,1.09,0.64,0.68,1.04,1.34,0.59,0.98,1.28,1.28,11,174819,20761,146058,Hawiye
50,4,16,3,9,0,0,1,7,0,0,0,0,0,0,0.324,-0.844,-0.954,-0.585,0,0,0,0,0,0,189263,1.72647071064516,1.09853374423333,0.0977435510645161,0.0137419124137931,0.347666666666667,0.269666666666667,0.257333333333333,0.274,6.69007400375,2.99600112063636,0.432864297571429,0.39851546,0.741935483870968,0.633333333333333,0.774193548387097,0.96551724137931,0,0,3,16,35.1648660423186,42.1805656994878,42.0097385202261,38.1082319054753,0.49,0.69,1.18,1.17,0.94,1.26,1.6,1.58,1.05,1.52,1.83,1.79,0.6,0.84,1.28,1.27,12,179097,63090,89637,Hawiye
51,8,29,2,16,1,3,3,10,0,0,0,0,2,0,-0.515,-0.918,-0.85,-0.407,0,0,0,0,0,0,171970,2.30844089196774,1.8605200569,0.310161366129032,0.0676959448275862,0.592666666666667,0.375666666666667,0.315666666666667,0.349,5.50474366546154,2.79078008535,1.92300047,0.9815912,0.580645161290323,0.333333333333333,0.838709677419355,0.931034482758621,3,2,3,29,32.2669129650743,39.1758025774198,39.7759514436211,38.5336471903215,1.15,1.23,0.98,1.28,0.53,0.54,0.59,0.85,0.92,0.66,0.97,1.24,1,1.06,0.88,1.18,9,162733,116440,36293,Hawiye
52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092,-0.944,-0.771,-0.357,0,0,0,0,0,0,277206,2.30105472903226,1.71059919583333,0.0815571221612903,0.0346639517241379,0.551,0.338,0.311666666666667,0.354,7.92585517777778,3.66556970535714,0.5056541574,1.0052546,0.709677419354839,0.533333333333333,0.838709677419355,0.96551724137931,0,0,0,0,32.7022802973242,37.8622935385809,40.5493405146611,38.1147345966984,0.53,0.97,1.37,1.1,0.6,0.62,0.68,0.98,0.58,0.63,0.99,1.27,0.54,0.88,1.2,1.07,10,262317,8613,252214,Hawiye
53,3,1,1,0,0,0,0,0,0,0,2,1,0,0,0.493,0.185,-0.784,-0.378,0,0,0,0,0,0,165317,1.25025378312903,1.08298460833333,0.0309581976129032,0,0.179,0.144,0.136,0.144333333333333,3.22982227308333,4.06119228125,0.137100589428571,0,0.612903225806452,0.733333333333333,0.774193548387097,1,0,0,1,1,37.3651979779764,44.0753580111081,46.3996015874364,40.2122859427675,1.01,1.15,1.21,1.12,1.01,0.86,0.59,0.63,0.73,1.17,1.44,1.42,1.01,1.08,1.06,0.99,16,156438,76498,76520,Daarood
54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0.35,-0.909,-0.555,0,0,0,0,0,0,252412,0.677119105548387,1.05447727083333,0.169220522483871,0,0.153666666666667,0.142666666666667,0.142333333333333,0.161,1.16614957066667,1.86084224264706,0.437153016416667,0,0.419354838709677,0.433333333333333,0.612903225806452,1,0,0,0,0,39.5944797132377,42.5840653001952,43.252135306761,36.6210209686769,0.95,1.17,0.54,0.57,0.99,1,0.94,0.78,0.56,0.55,0.6,0.62,0.96,1.13,0.64,0.62,15,238855,48555,190200,Daarood
55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702,2.575,-0.856,-0.681,0,0,0,0,0,0,106541,0.386006064483871,2.597122207,0.0159625477419355,0.0194955249655172,0.121666666666667,0.084666666666667,0.084333333333333,0.098666666666667,1.08783527263636,4.58315683588235,0.164946326666667,0.188456741333333,0.645161290322581,0.433333333333333,0.903225806451613,0.896551724137931,0,0,0,0,47.8940847384501,43.4189461919877,42.7859140120699,39.3270484835794,1.86,1.77,0.51,0.54,1.27,1.24,1.07,0.87,0.75,0.49,0.52,0.79,1.71,1.64,0.65,0.62,1,100819,6407,86552,Dir
56,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0.037,1.203,-1.025,-0.41,0,0,0,0,0,0,73614,0.955858755580645,4.99091848076667,0.0573251642903226,0.0783297444827586,0.379333333333333,0.236666666666667,0.163666666666667,0.170666666666667,4.23308877471429,7.48637772115,0.2961800155,0.75718753,0.774193548387097,0.333333333333333,0.806451612903226,0.896551724137931,0,0,1,3,36.404370696522,39.045821692157,47.2986908524768,44.4425736891179,0.94,1.17,1.48,1.18,1.14,1.13,1.22,1.23,1.02,0.71,0.75,1.08,0.99,1.16,1.42,1.2,7,69660,15765,37515,Reewin
57,10,28,6,25,2,2,2,1,0,0,0,0,0,0,0.087,-0.818,-0.723,-0.236,0,0,0,0,0,0,209557,1.59049773032258,0.994064132,0.0161511512903226,0.0123848034482759,0.313,0.267666666666667,0.279333333333333,0.291666666666667,7.04363280571429,5.964384792,0.1251714225,0.3591593,0.774193548387097,0.833333333333333,0.870967741935484,0.96551724137931,0,0,6,28,33.941258730085,38.7158154439765,39.5000965356674,38.4979736741258,0.83,0.94,1.44,1.13,0.89,0.64,0.65,0.95,0.61,0.66,0.98,1.28,0.85,0.86,1.24,1.09,10,198301,42057,119144,Dir
58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586,-0.047,-0.964,-0.513,0,0,0,0,0,0,107111,2.25994760554839,1.81243118613333,0.24178570216129,0.0985531662413793,0.205333333333333,0.148333333333333,0.141,0.151,4.37864848575,3.02071864355556,0.7495356767,0.408291688714286,0.483870967741935,0.4,0.67741935483871,0.758620689655172,0,0,0,0,35.9368730960565,38.6416648328278,44.4654990326003,41.2006554342387,1.11,1.21,0.94,0.76,1.06,0.89,0.59,0.85,0.94,0.73,0.78,1.08,1.09,1.13,0.85,0.78,17,101358,22798,78560,Dir
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594,-0.382,-0.863,-0.447,0,0,0,0,0,0,55069,0.578980339225806,0.719826608666667,0.0360045320967742,0,0.161,0.155666666666667,0.157,0.175666666666667,1.12177440725,2.6993497825,0.186023415833333,0,0.483870967741935,0.733333333333333,0.806451612903226,1,0,0,0,0,38.7678728917668,39.053727417922,39.2083344023985,34.0259978563086,0.5,0.82,0.79,0.81,0.98,0.83,0.57,0.57,0.55,0.55,0.59,0.88,0.62,0.82,0.73,0.75,4,52111,6792,45319,Daarood
60,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0.161,0.134,-1.002,-0.466,0,0,0,0,0,0,110297,1.29211810890323,3.74481205843333,0.29172522516129,0.102153125517241,0.459333333333333,0.270666666666667,0.230666666666667,0.248,4.0055661376,6.60849186782353,1.50724699666667,1.48122032,0.67741935483871,0.433333333333333,0.806451612903226,0.931034482758621,0,0,1,10,32.3324196730123,37.600972220831,43.1771393267546,40.6990417762079,0.96,1.23,1.57,1.3,0.9,0.95,1.34,1.32,0.85,0.67,1.07,1.33,0.94,1.16,1.51,1.31,5,104373,7586,92737,Reewin
61,3,2,0,0,3,2,0,0,0,0,0,0,0,0,0.343,-0.276,-1.048,-0.481,0,0,0,0,0,0,90446,0.907743792935484,0.715759319066667,0.00223680793548387,0,0.133,0.124,0.120666666666667,0.128666666666667,1.87600383873333,3.06753993885714,0.023113682,0,0.516129032258065,0.766666666666667,0.903225806451613,1,0,0,1,2,40.2991785811656,44.2467445397979,44.4909264582757,37.6525050069645,0.84,0.8,0.53,0.55,0.95,0.79,0.54,0.55,0.49,0.48,0.51,0.53,0.87,0.8,0.53,0.55,4,85588,52976,21966,Daarood
62,4,16,2,12,0,0,2,4,0,0,0,0,0,0,0.171,-0.945,-0.778,-0.359,0,0,0,0,0,0,308988,2.33560650419355,1.46944471,0.00917399167741935,0.0259533586206897,0.499333333333333,0.291333333333333,0.281333333333333,0.308666666666667,9.05047520375,3.673611775,0.0568787484,0.7526474,0.741935483870968,0.6,0.838709677419355,0.96551724137931,0,0,4,16,33.9757067832554,39.9305391481369,42.4293764588113,38.411432688479,0.51,0.94,1.49,1.18,0.59,0.92,1.21,1.27,0.57,0.64,1.02,1.31,0.53,0.94,1.42,1.21,10,292392,42398,239104,Reewin
63,2,30,2,30,0,0,0,0,0,0,0,0,0,0,0.191,1.658,-0.93,-0.471,0,0,0,0,0,0,39789,1.19553201722581,7.911958622,0.0818745632580645,0.013593744137931,0.311666666666667,0.201666666666667,0.152,0.158666666666667,7.4122985068,14.83492241625,0.423018576833333,0.19710929,0.838709677419355,0.466666666666667,0.806451612903226,0.931034482758621,0,0,1,30,35.0651432118032,42.4679322865651,48.3770624461024,45.3154443086417,0.97,1.01,0.87,0.82,0.92,0.65,0.99,1.23,1.08,0.8,0.84,1.23,0.96,0.92,0.9,0.92,2,37652,0,37652,Reewin
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,-0.535,-0.966,-0.341,0,0,0,0,0,0,83607,1.7098406576129,2.8458943723,0.0759268403870968,0.181945055551724,0.448666666666667,0.271333333333333,0.230666666666667,0.245666666666667,4.4170883655,5.02216653935294,0.336247436,0.753772373,0.612903225806452,0.433333333333333,0.774193548387097,0.758620689655172,0,0,0,0,34.6019314826209,38.3559431958343,43.5631462289244,42.1028918838765,0.54,0.7,0.85,1.18,0.49,0.5,0.57,0.6,0.5,0.55,0.62,0.65,0.53,0.65,0.78,1.04,11,79116,18006,54110,Hawiye
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,-0.94,-0.813,-0.342,0,0,0,0,0,0,24778,3.47601543870968,2.33520419253333,0.00126396235483871,0.0356662551724138,0.612666666666667,0.366,0.31,0.355,11.9729420666667,3.89200698755556,0.0195914165,1.0343214,0.709677419354839,0.4,0.935483870967742,0.96551724137931,0,0,0,0,31.5865946481203,37.335366474214,40.624146891643,39.0933821741734,0.52,1.01,1.33,1.05,0.56,0.6,0.67,0.97,0.58,0.61,0.97,1.29,0.53,0.91,1.16,1.03,10,23447,6658,16039,Reewin
66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079,0.283,-0.957,-0.469,0,0,0,0,0,0,80212,1.55129692632258,2.9545756302,0.0889432039677419,0.0747073701724138,0.254333333333333,0.185666666666667,0.161666666666667,0.185666666666667,3.69924651661538,4.924292717,0.393891331857143,0.433302747,0.580645161290323,0.4,0.774193548387097,0.827586206896552,0,0,0,0,36.9575226986161,37.2755220628215,40.1084491455938,35.2918874750963,1.17,1.56,0.99,0.91,1,0.89,0.6,0.82,0.97,0.7,0.71,0.97,1.12,1.4,0.89,0.89,17,75904,34937,40967,Dir
67,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.437,0.214,-0.973,-0.504,0,0,0,0,0,0,77703,0.63974064516129,0.670391958,0.0624021565483871,5.7232275862069e-05,0.146,0.124666666666667,0.121333333333333,0.13,1.80290545454545,2.5139698425,0.241808356625,0.001659736,0.645161290322581,0.733333333333333,0.741935483870968,0.96551724137931,0,0,0,0,38.6392191643104,45.0711867939288,46.5738487964177,39.9250972882281,0.53,0.7,0.65,0.6,0.78,0.56,0.54,0.56,0.6,0.6,0.61,0.89,0.6,0.67,0.62,0.59,16,73529,13579,59950,Daarood
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066,-0.123,-0.935,-0.448,0,0,0,0,0,0,77857,1.17109892387097,2.43984434016667,0.0221281122580645,0.00184136793103448,0.558666666666667,0.314666666666667,0.260666666666667,0.267333333333333,6.05067777333333,5.63041001576923,0.137194296,0.05339967,0.806451612903226,0.566666666666667,0.838709677419355,0.96551724137931,0,0,0,0,32.5261333536142,39.6778957194898,40.6279595682478,37.2339519256799,0.41,0.75,1.35,1.28,0.63,1.03,1.41,1.61,1.3,1.39,1.66,1.64,0.46,0.82,1.36,1.36,2,73675,17898,48577,Reewin
69,4,11,4,11,0,0,0,0,0,0,0,0,0,0,0.174,1.4,-0.957,-0.495,0,0,0,0,0,0,92856,1.3372715,7.19793438566667,0.0612339663225807,0.00163083779310345,0.495,0.327333333333333,0.221666666666667,0.219666666666667,10.363854125,10.7969015785,0.3796505912,0.047294296,0.870967741935484,0.333333333333333,0.838709677419355,0.96551724137931,0,0,3,11,32.9177487359116,39.0276948185084,44.1551481652604,41.4443674784674,1.04,1.06,0.94,0.95,0.9,0.92,1.21,1.41,1.11,1.14,1.48,1.72,1,1.02,1.01,1.06,2,87869,19413,59456,Reewin
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,-0.817,-0.854,-0.394,0,0,0,0,0,0,119451,2.28161427516129,1.43876759533333,0.0438549332903226,0.0407493275862069,0.375333333333333,0.235666666666667,0.224,0.226,7.85889361444444,3.32023291230769,0.226583822,1.1817305,0.709677419354839,0.566666666666667,0.806451612903226,0.96551724137931,0,0,0,0,35.0370927768035,42.1927845710398,42.7835034122682,38.7108456467182,0.77,1.05,2.05,1.67,0.67,1.03,1.4,1.69,0.71,0.85,1.3,1.53,0.74,1.05,1.88,1.68,10,113035,42126,56619,Hawiye
71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.598,-0.773,-0.742,-0.779,0,0,0,1,1,0,54910,2.7729281123871,0.909982029833333,0.385469025935484,0,0.230333333333333,0.179333333333333,0.166333333333333,0.185666666666667,7.81461558945455,2.48176917227273,1.32772664488889,0,0.645161290322581,0.633333333333333,0.709677419354839,1,0,1,0,0,38.4382831639847,40.4182211629011,39.8559738648569,36.0626454407413,0.3,0.22,0.54,0.55,0.56,0.86,1.1,0.89,0.58,0.65,0.68,0.94,0.37,0.38,0.68,0.63,13,51961,30117,9074,Hawiye
72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564,-0.287,-0.739,-0.05,0,0,0,0,0,0,40558,1.36102561151613,0.842484397333333,0.0214404989677419,0.00622234,0.152,0.126333333333333,0.128,0.129666666666667,3.24552261207692,2.80828132444444,0.0830819335,0.18044786,0.580645161290323,0.7,0.741935483870968,0.96551724137931,0,0,0,0,39.2161245679177,45.8744113412314,46.7304233339623,42.1186851000292,0.59,1.21,2.17,1.58,0.82,0.83,0.98,0.84,0.87,1.16,1.17,1.2,0.65,1.11,1.87,1.39,16,38380,11344,27036,Daarood
73,7,6,6,5,1,1,0,0,0,0,0,0,0,0,-0.068,0.592,-0.864,-0.41,0,0,0,0,0,0,115083,1.01907202967742,3.83716303866667,0.014226149,0.00361646655172414,0.429666666666667,0.254666666666667,0.214,0.218,5.26520548666667,7.1946806975,0.11025265475,0.10487753,0.806451612903226,0.466666666666667,0.870967741935484,0.96551724137931,1,1,6,6,33.662397225836,41.2152413857826,44.0890231603187,40.946941488907,0.39,0.68,1.07,1.11,0.87,0.95,1.29,1.51,0.98,1.08,1.46,1.47,0.51,0.75,1.13,1.21,2,108902,19992,84110,Reewin
74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,2.772,-0.964,-0.585,0,0,0,0,0,0,81319,0.58793109883871,2.32664735633333,0.115633201935484,0.127961137413793,0.113,0.085333333333333,0.085666666666667,0.090333333333333,1.51882200533333,3.87774559388889,0.896157315,0.742174597,0.612903225806452,0.4,0.870967741935484,0.827586206896552,0,0,0,0,45.4908458090188,41.7499112959691,40.6540432470555,37.801767110263,1.94,1.49,0.32,0.44,1.3,1.07,0.85,0.6,0.58,0.36,0.39,0.41,1.78,1.38,0.45,0.48,1,76951,6127,70754,Dir
