id,tot_con_occ,tot_con_fat,batt_occ,batt_fat,civi_occ,civi_fat,expl_occ,expl_fat,prot_occ,prot_fat,riot_occ,riot_fat,stra_occ,stra_fat,spi0,spi1,spi2,spi3,dry,mod_dry,ext_dry,wet,mod_wet,ext_wet,pop,chirps0,chirps1,chirps2,chirps3,ndvi0,ndvi1,ndvi2,ndvi3,avgrain0,avgrain1,avgrain2,avgrain3,norain0,norain1,norain2,norain3,alsha_fat,alsha_occ,fatcon_occ,fatcon_fat,temp0,temp1,temp2,temp3,pdi0,pdi1,pdi2,pdi3,tdi0,tdi1,tdi2,tdi3,vdi0,vdi1,vdi2,vdi3,pdi0_p1,pdi0_p2,pdi0_p3,pdi0_p4,tdi0_p1,tdi0_p2,tdi0_p3,tdi0_p4,vdi0_p1,vdi0_p2,vdi0_p3,vdi0_p4,cdi0,cdi1,cdi2,cdi3,region,pop14,popurban14,poprural14,clans
16,9,17,3,3,1,1,4,13,0,0,0,0,1,0,-0.021,-1.654,-0.537,-0.287,0,0,0,0,0,0,540189,0.619304077322581,0.251645669833333,0.0118582926451613,0,0.149333333333333,0.140333333333333,0.139666666666667,0.142666666666667,1.12931919982353,0.629114174583333,0.0735214144,0,0.451612903225806,0.6,0.838709677419355,1,0,0,5,17,41.7394662316719,41.521367451689,39.7913766080826,36.3717143385345,0.59,0.65,1.51,1.79,0.96,0.81,0.56,0.55,0.56,0.55,0.59,0.61,0.59,0.59,0,0,0.6,0.96,1,0,0.56,0.56,0,0,0.68,0.69,1.27,1.48,4,469566,394831,25735,Daarood
17,1,10,0,0,0,0,1,10,0,0,0,0,0,0,1.039,-1.117,-0.403,-0.106,0,0,0,1,0,0,125377,6.21585463032258,2.34297086333333,0.30930534516129,0.0219437237857143,0.594,0.358666666666667,0.326666666666667,0.345,8.37789102347826,5.40685583846154,3.19615523333333,0.1536060665,0.258064516129032,0.566666666666667,0.903225806451613,0.857142857142857,0,0,1,10,29.9303482567283,39.3818286224314,41.6886144577395,39.8392686808761,1.78,1.1,0.8,0.68,0.76,0.55,0.57,0.84,0.57,0.59,0.87,1.07,0.6,1,1,1,0.6,0.76,1,0,0.57,0.57,0,0,1.53,0.96,0.74,0.72,11,108986,17475,79511,Hawiye
18,3,10,2,0,0,0,1,10,0,0,0,0,0,0,1.087,-1.301,-0.889,-0.36,0,0,0,1,0,0,159081,3.42711867896774,0.893536666666667,0.0869753241935484,0,0.362666666666667,0.243666666666667,0.213333333333333,0.218666666666667,4.24962716192,2.97845555555556,0.53924701,0,0.193548387096774,0.7,0.838709677419355,1,0,0,1,10,34.8898819794443,41.5717803169724,42.6571238508518,41.0009072567108,1.08,0.43,0.56,0.85,0.83,0.57,0.62,0.89,0.62,0.67,0.74,1.05,0.6,1,1,1,0.6,0.83,1,0,0.6,0.62,1,0,1.02,0.46,0.58,0.86,8,138283,25949,102714,Hawiye
19,2,17,0,0,0,0,2,17,0,0,0,0,0,0,1.075,-1.341,-0.767,-0.352,0,0,0,1,0,0,529591,3.37811423196774,0.552311333866667,0.0854107584193548,0,0.192,0.172,0.165,0.167333333333333,4.363397549625,0.872070527157895,0.2647733511,0,0.225806451612903,0.366666666666667,0.67741935483871,1,0,0,2,17,38.6969247119967,43.0660621881091,44.4620646972709,41.1595101662197,1.08,0.3,0.61,0.99,0.54,0.54,0.58,0.6,0.64,0.77,0.84,1.19,0.6,1,1,1,0.54,0.54,0,0,0.6,0.64,1,0,0.95,0.36,0.61,0.89,17,460354,376010,58584,Dir
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.611,-1.33,-0.296,-0.277,0,0,0,1,1,0,74733,3.42166957916129,0.162743069366667,0.0547654501935484,0,0.191,0.17,0.155,0.16,6.23951511494118,0.375560929307692,0.848864478,0,0.451612903225806,0.566666666666667,0.935483870967742,1,0,0,0,0,38.5421787429961,42.3929430383606,42.1054950071987,38.6471437988938,1.11,0.16,0.57,0.6,0.56,0.58,0.62,0.89,0.59,0.62,0.64,0.65,0.6,1,1,1,0.56,0.56,0,0,0.59,0.59,0,0,0.97,0.26,0.58,0.67,14,64963,31193,33770,Daarood
21,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1.357,-1.012,-0.564,-0.306,0,0,0,1,0,0,96343,3.21243724774194,0.5353381014,0.113748823451613,0,0.238666666666667,0.192666666666667,0.182666666666667,0.186,5.85797380470588,0.944714296588235,0.5877022545,0,0.451612903225806,0.433333333333333,0.806451612903226,1,0,0,1,2,37.9153401141575,43.4334227092354,44.4817917392351,40.300458738447,1.01,0.18,0.59,0.86,0.55,0.57,0.62,0.63,0.93,1.33,1.76,1.8,0.6,1,1,1,0.55,0.55,0,0,0.6,0.93,1,0,0.89,0.28,0.6,0.8,17,83747,49979,33768,Daarood
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003,-1.236,-0.514,0.26,0,0,0,1,0,0,226857,4.64635890903226,1.517779087,0.166625048387097,0.0214563614285714,0.451333333333333,0.298,0.260666666666667,0.262333333333333,6.26248374695652,3.50256712384615,1.72179216666667,0.30038906,0.258064516129032,0.566666666666667,0.903225806451613,0.928571428571429,0,0,0,0,33.5150328567981,41.8782797693099,42.6215693275573,40.6046401053094,1.39,0.82,0.72,0.74,0.5,0.52,0.57,0.8,0.53,0.57,0.6,0.62,0.6,1,1,1,0.5,0.5,0,0,0.53,0.53,0,0,1.17,0.74,0.68,0.75,5,197198,25192,160236,Reewin
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.127,-1.355,0.248,-0.274,0,0,0,1,0,0,117294,3.54186232625806,0.397417146,0.196559997096774,0.00199740014285714,0.226333333333333,0.195,0.186333333333333,0.187,7.3198488076,1.192251438,2.03111997,0.027963602,0.516129032258065,0.666666666666667,0.903225806451613,0.928571428571429,0,0,0,0,37.6042707371131,43.3481055598783,42.6783777083571,41.3229362574619,1.47,0.62,0.92,0.58,0.79,0.52,0.54,0.55,0.58,0.61,0.64,0.66,0.6,1,1,1,0.6,0.79,1,0,0.58,0.58,0,0,1.3,0.6,0.82,0.57,6,101959,46328,43463,Hawiye
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701,-1.2,-0.277,-0.304,0,0,0,0,0,0,149078,2.52803768835484,0.424509529833333,0.0531597705483871,0,0.197333333333333,0.177666666666667,0.172,0.174,4.8980730211875,1.15775326318182,0.549317629,0,0.483870967741935,0.633333333333333,0.903225806451613,1,0,0,0,0,37.4637578752911,42.8838612740396,41.3401106039267,40.4262093309443,0.88,0.2,0.46,0.54,1.06,0.99,0.88,0.85,0.61,0.65,0.67,0.66,0.6,0.88,1,0,0.6,1,1,1,0.6,0.61,1,0,0.93,0.39,0.57,0.62,6,129588,50099,52489,Hawiye
25,4,14,3,14,0,0,0,0,0,0,0,0,1,0,0.01,-1.278,-0.337,-0.288,0,0,0,0,0,0,99965,1.95816143264516,0.570143037,0.431788720322581,0,0.281333333333333,0.207,0.195666666666667,0.202666666666667,2.5292918505,1.4253575925,3.3463625825,0,0.225806451612903,0.6,0.870967741935484,1,0,2,2,14,34.827761667328,40.1966389178266,39.9119726983294,38.8644600567375,1.37,0.95,1.12,0.88,0.53,0.53,0.55,0.55,0.43,0.45,0.46,0.48,0.6,1,1,1,0.53,0.53,0,0,0.43,0.43,0,0,1.16,0.85,0.98,0.8,12,86896,18780,64746,Hawiye
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.079,-1.625,-0.635,-0.261,0,0,0,0,0,0,56353,0.308987756451613,0.0754083103666667,0.00241582435483871,0,0.157666666666667,0.160333333333333,0.17,0.194333333333333,0.684187175,0.251361034555556,0.0374452775,0,0.548387096774194,0.7,0.935483870967742,1,0,0,0,0,42.2109824560949,40.6969679342541,37.6771278485439,34.2859733193389,0.4,0.4,0.82,1.1,1.11,1.06,1.01,0.98,0.5,0.52,0.53,0.5,0.4,0.4,0,0,0.6,1,1,1,0.5,0.5,0,0,0.58,0.56,0.87,1.07,4,48986,9209,39777,Daarood
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.564,-0.802,-0.506,-0.306,0,0,0,1,1,0,67966,3.11993335096774,0.655745576533333,0.0595374943548387,0,0.169333333333333,0.145333333333333,0.14,0.143333333333333,4.60561589904762,1.09290929422222,0.230707790625,0,0.32258064516129,0.4,0.741935483870968,1,0,0,0,0,40.5325680366091,43.2315381602961,44.848240065163,41.614055766019,1.02,0.32,0.61,1.01,0.96,0.8,0.56,0.58,0.57,0.67,0.76,0.78,0.6,1,1,1,0.6,0.96,1,0,0.57,0.57,0,0,1.01,0.44,0.59,0.9,16,59080,19572,38108,Dir
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.067,-0.667,-0.541,-0.328,0,0,0,1,0,0,114982,2.50787059854839,0.673237083366667,0.0434214488387097,0.000720413214285714,0.145666666666667,0.130666666666667,0.129,0.134333333333333,3.70209469309524,1.18806544123529,0.192294987714286,0.010085785,0.32258064516129,0.433333333333333,0.774193548387097,0.928571428571429,0,0,0,0,40.149901664066,41.9154498552144,41.4634743040848,37.8098215622414,0.88,0.3,0.69,1.1,0.58,0.59,0.59,0.57,0.51,0.59,0.64,0.66,0.6,0.88,1,0,0.58,0.58,0,0,0.51,0.51,0,0,0.81,0.38,0.66,0.97,15,99950,26043,73907,Dir
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,-1.31,-0.717,-0.358,0,0,0,1,0,0,68022,3.36780600490323,1.04834374543333,0.0275523574193548,0,0.356,0.227,0.203333333333333,0.203666666666667,4.17607944608,2.62085936358333,0.284707693333333,0,0.193548387096774,0.6,0.903225806451613,1,0,0,0,0,33.6313913629492,43.1838478581001,43.8098306607557,41.4833951973171,1.24,0.37,0.54,0.72,0.7,0.51,0.57,0.83,0.56,0.64,0.73,0.76,0.6,1,1,1,0.6,0.7,1,0,0.56,0.56,0,0,1.1,0.4,0.55,0.75,2,59129,4626,51503,Reewin
30,2,1,0,0,2,1,0,0,0,0,0,0,0,0,1.379,-1.334,-0.06,-0.299,0,0,0,1,0,0,96185,3.01559537096774,0.542204551466667,0.362597727516129,0.000698275464285714,0.256666666666667,0.204666666666667,0.185666666666667,0.191666666666667,4.45159316666667,1.47873968581818,1.24894772811111,0.0097758565,0.32258064516129,0.633333333333333,0.709677419354839,0.928571428571429,0,0,1,1,36.32765543681,42.5278381566694,42.5528476990212,41.1394287153485,1.06,0.37,0.69,0.82,0.78,0.49,0.52,0.55,0.55,0.56,0.6,0.6,0.6,1,1,1,0.6,0.78,1,0,0.55,0.55,0,0,0.99,0.4,0.65,0.76,6,83610,12628,43692,Hawiye
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,-1.42,0.404,-0.241,0,0,0,0,0,0,126394,2.21966226167742,0.743737564166667,0.603898297483871,0.002189232,0.278666666666667,0.209,0.19,0.198666666666667,3.12770591418182,1.59372335178571,1.701895202,0.030649248,0.290322580645161,0.533333333333333,0.645161290322581,0.928571428571429,0,0,0,0,35.3118715008402,40.8168009237616,40.659516104218,39.0954013221122,1.48,0.99,1.25,1.02,0.59,0.54,0.56,0.84,0.58,0.59,0.85,1.05,0.6,1,1,1,0.59,0.59,0,0,0.58,0.58,0,0,1.26,0.88,1.08,0.98,6,109870,38399,53561,Hawiye
32,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0.668,-1.016,-0.586,-0.495,0,0,0,0,0,0,69077,1.6355126703871,2.47592334706667,0.463621653,0.00958084857142857,0.431,0.358666666666667,0.28,0.267,4.60917207109091,5.30555002942857,4.790757081,0.26826376,0.645161290322581,0.533333333333333,0.903225806451613,0.964285714285714,0,0,0,0,31.4623423606859,37.8412365392437,43.8938088448793,41.4708711268002,1.8,1.33,1.06,0.79,0.78,0.59,0.66,1.02,0.95,1.32,1.61,1.62,0.6,1,1,1,0.6,0.78,1,0,0.6,0.95,1,0,1.54,1.15,0.96,0.85,7,60046,10106,36930,Hawiye
33,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0.658,-1.042,-0.726,-0.402,0,0,0,0,0,0,236198,1.66363959612903,0.3621188421,0.266110157645161,0.00226894603571429,0.127666666666667,0.121,0.117,0.121333333333333,2.578641374,0.6035314035,0.549960992466667,0.01588262225,0.354838709677419,0.4,0.516129032258065,0.857142857142857,0,0,0,0,41.6942748856772,44.2260267440865,43.5446612999566,39.7012107844623,0.87,0.26,0.66,1.51,0.54,0.57,0.55,0.55,0.36,0.41,0.43,0.47,0.6,0.87,1,0,0.54,0.54,0,0,0.36,0.36,0,0,0.78,0.34,0.63,1.27,15,205318,85119,119389,Daarood
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,-1.338,0.225,-0.242,0,0,0,1,0,0,166126,2.90078638635484,0.399577058666667,0.337581548032258,0.000471558285714286,0.22,0.189,0.179,0.182333333333333,4.9957987765,1.08975561454545,1.49500399842857,0.013203632,0.419354838709677,0.633333333333333,0.774193548387097,0.964285714285714,0,0,0,0,37.737992288486,43.0530312582754,42.199220926854,41.1300991108791,1.18,0.48,0.87,0.53,0.81,0.52,0.54,0.53,0.55,0.56,0.58,0.61,0.6,1,1,1,0.6,0.81,1,0,0.55,0.55,0,0,1.08,0.49,0.79,0.53,6,144407,36099,72908,Hawiye
35,4,1,2,1,0,0,2,0,0,0,0,0,0,0,1.396,-1.162,-0.596,-0.49,0,0,0,1,0,0,201242,5.35018248290323,1.9618945167,0.301974196774194,0.000193817321428571,0.458,0.304666666666667,0.268666666666667,0.287,9.214203165,3.6785522188125,3.12040003333333,0.005426885,0.419354838709677,0.466666666666667,0.903225806451613,0.964285714285714,1,1,1,1,32.6213014077236,39.9484830313714,43.2468400276421,40.5057724263494,1.65,1.17,0.97,0.96,0.55,0.59,0.88,1.12,0.59,0.64,0.96,1.16,0.6,1,1,1,0.55,0.55,0,0,0.59,0.59,0,0,1.37,1.03,0.94,1,5,174932,23692,147910,Reewin
36,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0.653,-0.671,-0.729,-0.49,0,0,0,0,0,0,47448,1.92480084516129,1.96802738806667,0.0140953623548387,0,0.222,0.183666666666667,0.174666666666667,0.177,11.93376524,5.367347422,0.10923905825,0,0.838709677419355,0.633333333333333,0.870967741935484,1,0,2,0,0,36.2113061158966,43.2555081259124,48.5294180223767,45.9035929559639,1.81,1.14,0.66,0.96,0.98,0.65,0.65,0.95,0.67,0.66,0.98,1.19,0.6,1,1,1,0.6,0.98,1,0,0.6,0.67,1,0,1.61,1.02,0.66,0.96,7,41245,7559,25908,Daarood
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347,-1.467,-0.472,-0.19,0,0,0,0,0,0,93219,2.28195614096774,0.219981682233333,0,0,0.155666666666667,0.142333333333333,0.14,0.145333333333333,4.421290023125,0.6599450467,0,0,0.483870967741935,0.666666666666667,1,1,0,0,0,0,40.2068027278858,41.9267911190357,39.4728731894698,36.9923792237087,1.17,0.11,1.05,1.33,0.82,1.02,1.06,1.01,0.5,0.55,0.58,0.57,0.6,1,1,1,0.6,0.82,1,0,0.5,0.5,0,0,1.09,0.34,1.05,1.25,14,81032,8155,72877,Daarood
38,7,14,3,11,4,3,0,0,0,0,0,0,0,0,0.77,-1.216,-0.39,-0.223,0,0,0,0,0,0,447729,2.70414198032258,0.3357645295,0.0119400798709677,0.000269689535714286,0.198,0.172,0.162666666666667,0.167,5.58856009266667,0.719495420357143,0.185071238,0.007551307,0.516129032258065,0.533333333333333,0.935483870967742,0.964285714285714,2,2,5,14,37.8943535872815,42.3079659311134,41.914156613211,40.3609813407294,1.03,0.21,0.52,0.63,0.9,0.62,0.66,0.9,0.63,0.62,0.62,0.62,0.6,1,1,1,0.6,0.9,1,0,0.6,0.63,1,0,1,0.31,0.55,0.7,13,389194,270651,72221,Daarood
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148,-1.148,-0.539,-0.215,0,0,0,1,0,0,91566,3.27746248258065,0.458094723666667,0,0.000189421928571429,0.214,0.175666666666667,0.166666666666667,0.17,12.70016712,1.52698241222222,0,0.005303814,0.741935483870968,0.7,1,0.964285714285714,0,0,0,0,36.7274365062503,42.2323713832967,42.7552168672238,41.4289621784504,1.14,0.36,0.63,1.04,0.91,0.6,0.62,0.86,0.65,0.69,0.72,0.74,0.6,1,1,1,0.6,0.91,1,0,0.6,0.65,1,0,1.08,0.42,0.63,0.99,13,79595,41754,37821,Daarood
40,3,7,2,7,1,0,0,0,0,0,0,0,0,0,0.663,-1.043,-0.76,-0.406,0,0,0,0,0,0,88526,2.33212713796774,2.15730760366667,0.269471121064516,0.00178778892857143,0.365333333333333,0.259666666666667,0.228,0.227,4.5184963298125,4.31461520733333,1.39226745883333,0.05005809,0.483870967741935,0.5,0.806451612903226,0.964285714285714,7,2,1,7,33.8165993147557,40.3107622268428,45.9127097230496,43.7079553120979,1.81,1.11,0.95,0.87,0.82,0.59,0.64,0.98,0.66,0.99,1.28,1.49,0.6,1,1,1,0.6,0.82,1,0,0.6,0.66,1,0,1.56,0.98,0.87,0.9,7,76952,18422,49530,Daarood
